Ensembl_id,Human_gene,HGNC_id,Fly_gene,FBgn
ENSG00000169239,CA5B,HGNC:1378,CAH9,FBgn0039486
ENSG00000175003,SLC22A1,HGNC:10963,CG31106,FBgn0051106
ENSG00000175003,SLC22A1,HGNC:10963,Orct2,FBgn0086365
ENSG00000188992,LIPI,HGNC:18821,CG5665,FBgn0036977
ENSG00000187091,PLCD1,HGNC:9060,Plc21C,FBgn0004611
ENSG00000163873,GRIK3,HGNC:4581,GluRIIE,FBgn0051201
ENSG00000060566,CREB3L3,HGNC:18855,CrebA,FBgn0004396
ENSG00000185420,SMYD3,HGNC:15513,Smyd3,FBgn0011566
ENSG00000134070,IRAK2,HGNC:6113,Haspin,FBgn0046706
ENSG00000095981,KCNK16,HGNC:14464,Ork1,FBgn0017561
ENSG00000177189,RPS6KA3,HGNC:10432,JIL-1,FBgn0020412
ENSG00000115896,PLCL1,HGNC:9063,Plc21C,FBgn0004611
ENSG00000143499,SMYD2,HGNC:20982,Smyd3,FBgn0011566
ENSG00000141497,ZMYND15,HGNC:20997,Smyd3,FBgn0011566
ENSG00000164151,ICE1,HGNC:29154,Paf-AHalpha,FBgn0025809
ENSG00000136854,STXBP1,HGNC:11444,Rop,FBgn0004574
ENSG00000166391,MOGAT2,HGNC:23248,CG1941,FBgn0033214
ENSG00000004809,SLC22A16,HGNC:20302,CG31106,FBgn0051106
ENSG00000004809,SLC22A16,HGNC:20302,Orct2,FBgn0086365
ENSG00000132478,UNK,HGNC:29369,unk,FBgn0004395
ENSG00000112499,SLC22A2,HGNC:10966,CG31106,FBgn0051106
ENSG00000112499,SLC22A2,HGNC:10966,Orct2,FBgn0086365
ENSG00000137266,SLC22A23,HGNC:21106,CG31106,FBgn0051106
ENSG00000137266,SLC22A23,HGNC:21106,Orct2,FBgn0086365
ENSG00000091704,CPA1,HGNC:2296,CG4408,FBgn0039073
ENSG00000273079,GRIN2B,HGNC:4586,GluRIIE,FBgn0051201
ENSG00000150593,PDCD4,HGNC:8763,Pdcd4,FBgn0030520
ENSG00000163898,LIPH,HGNC:18483,CG5665,FBgn0036977
ENSG00000174876,AMY1B,HGNC:475,Mal-A6,FBgn0050360
ENSG00000115593,SMYD1,HGNC:20986,Smyd3,FBgn0011566
ENSG00000006712,PAF1,HGNC:25459,CG12674,FBgn0031388
ENSG00000082482,KCNK2,HGNC:6277,Ork1,FBgn0017561
ENSG00000101074,R3HDML,HGNC:16249,scpr-B,FBgn0037888
ENSG00000101074,R3HDML,HGNC:16249,Ag5r,FBgn0015010
ENSG00000153002,CPB1,HGNC:2299,CG4408,FBgn0039073
ENSG00000158525,CPA5,HGNC:15722,CG4408,FBgn0039073
ENSG00000128510,CPA4,HGNC:15740,CG4408,FBgn0039073
ENSG00000121005,CRISPLD1,HGNC:18206,scpr-B,FBgn0037888
ENSG00000121005,CRISPLD1,HGNC:18206,Ag5r,FBgn0015010
ENSG00000149646,CNBD2,HGNC:16145,CG8958,FBgn0030725
ENSG00000138382,METTL5,HGNC:25006,CG9666,FBgn0036856
ENSG00000106384,MOGAT3,HGNC:23249,CG1941,FBgn0033214
ENSG00000059145,UNKL,HGNC:14184,unk,FBgn0004395
ENSG00000185339,TCN2,HGNC:11653,CG3556,FBgn0029708
ENSG00000120251,GRIA2,HGNC:4572,GluRIIE,FBgn0051201
ENSG00000144036,EXOC6B,HGNC:17085,Sec15,FBgn0266674
ENSG00000197601,FAR1,HGNC:26222,CG12268,FBgn0039131
ENSG00000108510,MED13,HGNC:22474,skd,FBgn0003415
ENSG00000136937,NCBP1,HGNC:7658,Cbp80,FBgn0022942
ENSG00000168003,SLC3A2,HGNC:11026,Mal-A6,FBgn0050360
ENSG00000175445,LPL,HGNC:6677,CG5665,FBgn0036977
ENSG00000178222,RNF212,HGNC:27729,narya,FBgn0031018
ENSG00000203837,PNLIPRP3,HGNC:23492,CG5665,FBgn0036977
ENSG00000125675,GRIA3,HGNC:4573,GluRIIE,FBgn0051201
ENSG00000149742,SLC22A9,HGNC:16261,CG31106,FBgn0051106
ENSG00000149742,SLC22A9,HGNC:16261,Orct2,FBgn0086365
ENSG00000175535,PNLIP,HGNC:9155,CG5665,FBgn0036977
ENSG00000064763,FAR2,HGNC:25531,CG12268,FBgn0039131
ENSG00000080618,CPB2,HGNC:2300,CG4408,FBgn0039073
ENSG00000131979,GCH1,HGNC:4193,Pu,FBgn0003162
ENSG00000197208,SLC22A4,HGNC:10968,CG31106,FBgn0051106
ENSG00000197208,SLC22A4,HGNC:10968,Orct2,FBgn0086365
ENSG00000180481,GLIPR1L2,HGNC:28592,scpr-B,FBgn0037888
ENSG00000180481,GLIPR1L2,HGNC:28592,Ag5r,FBgn0015010
ENSG00000169427,KCNK9,HGNC:6283,Ork1,FBgn0017561
ENSG00000173338,KCNK7,HGNC:6282,Ork1,FBgn0017561
ENSG00000173401,GLIPR1L1,HGNC:28392,scpr-B,FBgn0037888
ENSG00000173401,GLIPR1L1,HGNC:28392,Ag5r,FBgn0015010
ENSG00000134812,CBLIF,HGNC:4268,CG3556,FBgn0029708
ENSG00000140522,RLBP1,HGNC:10024,CG33514,FBgn0053514
ENSG00000168748,CA7,HGNC:1381,CAH9,FBgn0039486
ENSG00000136628,EPRS1,HGNC:3418,GluProRS,FBgn0005674
ENSG00000140839,CLEC18B,HGNC:33849,scpr-B,FBgn0037888
ENSG00000140839,CLEC18B,HGNC:33849,Ag5r,FBgn0015010
ENSG00000124003,MOGAT1,HGNC:18210,CG1941,FBgn0033214
ENSG00000157613,CREB3L1,HGNC:18856,CrebA,FBgn0004396
ENSG00000074410,CA12,HGNC:1371,CAH9,FBgn0039486
ENSG00000099337,KCNK6,HGNC:6281,Ork1,FBgn0017561
ENSG00000047249,ATP6V1H,HGNC:18303,VhaSFD,FBgn0027779
ENSG00000161714,PLCD3,HGNC:9061,Plc21C,FBgn0004611
ENSG00000111670,GNPTAB,HGNC:29670,CG8027,FBgn0033392
ENSG00000078618,NRDC,HGNC:7995,Nrd1,FBgn0030344
ENSG00000152578,GRIA4,HGNC:4574,GluRIIE,FBgn0051201
ENSG00000133742,CA1,HGNC:1368,CAH9,FBgn0039486
ENSG00000163751,CPA3,HGNC:2298,CG4408,FBgn0039073
ENSG00000146352,CLVS2,HGNC:23046,CG33514,FBgn0053514
ENSG00000136045,PWP1,HGNC:17015,nclb,FBgn0263510
ENSG00000237763,AMY1A,HGNC:474,Mal-A6,FBgn0050360
ENSG00000100433,KCNK10,HGNC:6273,Ork1,FBgn0017561
ENSG00000124812,CRISP1,HGNC:304,scpr-B,FBgn0037888
ENSG00000124812,CRISP1,HGNC:304,Ag5r,FBgn0015010
ENSG00000175634,RPS6KB2,HGNC:10437,JIL-1,FBgn0020412
ENSG00000146834,MEPCE,HGNC:20247,bin3,FBgn0263144
ENSG00000143578,CREB3L4,HGNC:18854,CrebA,FBgn0004396
ENSG00000183454,GRIN2A,HGNC:4585,GluRIIE,FBgn0051201
ENSG00000170315,UBB,HGNC:12463,CG11700,FBgn0029856
ENSG00000197943,PLCG2,HGNC:9066,Plc21C,FBgn0004611
ENSG00000152315,KCNK13,HGNC:6275,Ork1,FBgn0017561
ENSG00000168065,SLC22A11,HGNC:18120,CG31106,FBgn0051106
ENSG00000168065,SLC22A11,HGNC:18120,Orct2,FBgn0086365
ENSG00000131686,CA6,HGNC:1380,CAH9,FBgn0039486
ENSG00000183114,FAM43B,HGNC:31791,CG8312,FBgn0037720
ENSG00000184999,SLC22A10,HGNC:18057,CG31106,FBgn0051106
ENSG00000184999,SLC22A10,HGNC:18057,Orct2,FBgn0086365
ENSG00000108443,RPS6KB1,HGNC:10436,JIL-1,FBgn0020412
ENSG00000147160,AWAT2,HGNC:23251,CG1941,FBgn0033214
ENSG00000150316,CWC15,HGNC:26939,c12.1,FBgn0040235
ENSG00000197901,SLC22A6,HGNC:10970,CG31106,FBgn0051106
ENSG00000197901,SLC22A6,HGNC:10970,Orct2,FBgn0086365
ENSG00000163393,SLC22A15,HGNC:20301,CG31106,FBgn0051106
ENSG00000163393,SLC22A15,HGNC:20301,Orct2,FBgn0086365
ENSG00000137841,PLCB2,HGNC:9055,Plc21C,FBgn0004611
ENSG00000149403,GRIK4,HGNC:4582,GluRIIE,FBgn0051201
ENSG00000105464,GRIN2D,HGNC:4588,GluRIIE,FBgn0051201
ENSG00000149782,PLCB3,HGNC:9056,Plc21C,FBgn0004611
ENSG00000100897,DCAF11,HGNC:20258,CG9945,FBgn0034527
ENSG00000198785,GRIN3A,HGNC:16767,GluRIIE,FBgn0051201
ENSG00000105737,GRIK5,HGNC:4583,GluRIIE,FBgn0051201
ENSG00000134216,CHIA,HGNC:17432,Cht7,FBgn0035398
ENSG00000133063,CHIT1,HGNC:1936,Cht7,FBgn0035398
ENSG00000186795,KCNK18,HGNC:19439,Ork1,FBgn0017561
ENSG00000117676,RPS6KA1,HGNC:10430,JIL-1,FBgn0020412
ENSG00000129128,SPCS3,HGNC:26212,Spase22-23,FBgn0039172
ENSG00000063180,CA11,HGNC:1370,CAH9,FBgn0039486
ENSG00000136286,MYO1G,HGNC:13880,Myo31DF,FBgn0086347
ENSG00000124490,CRISP2,HGNC:12024,scpr-B,FBgn0037888
ENSG00000124490,CRISP2,HGNC:12024,Ag5r,FBgn0015010
ENSG00000122565,CBX3,HGNC:1553,HP1c,FBgn0039019
ENSG00000215041,NEURL4,HGNC:34410,Neurl4,FBgn0283503
ENSG00000185156,MFSD6L,HGNC:26656,CG31663,FBgn0051663
ENSG00000197658,SLC22A24,HGNC:28542,CG31106,FBgn0051106
ENSG00000197658,SLC22A24,HGNC:28542,Orct2,FBgn0086365
ENSG00000158516,CPA2,HGNC:2297,CG4408,FBgn0039073
ENSG00000138190,EXOC6,HGNC:23196,Sec15,FBgn0266674
ENSG00000185112,FAM43A,HGNC:26888,CG8312,FBgn0037720
ENSG00000107159,CA9,HGNC:1383,CAH9,FBgn0039486
ENSG00000146476,ARMT1,HGNC:17872,CG11475,FBgn0034687
ENSG00000104321,TRPA1,HGNC:497,TrpA1,FBgn0035934
ENSG00000084234,APLP2,HGNC:598,Appl,FBgn0000108
ENSG00000113396,SLC27A6,HGNC:11000,Fatp3,FBgn0034999
ENSG00000247077,PGAM5,HGNC:28763,Pgam5-2,FBgn0035004
ENSG00000157322,CLEC18A,HGNC:30388,CG9822,FBgn0034623
ENSG00000183569,SERHL2,HGNC:29446,CG11309,FBgn0037070
ENSG00000165568,AKR1E2,HGNC:23437,Akr1B,FBgn0086254
ENSG00000136891,TEX10,HGNC:25988,CG1575,FBgn0029999
ENSG00000163581,SLC2A2,HGNC:11006,CG14160,FBgn0036066
ENSG00000108813,DLX4,HGNC:2917,Dll,FBgn0000157
ENSG00000189227,C15orf61,HGNC:34453,CG34148,FBgn0083984
ENSG00000181788,SIAH2,HGNC:10858,sina,FBgn0003410
ENSG00000259803,SLC22A31,HGNC:27091,CG17751,FBgn0038717
ENSG00000163808,KIF15,HGNC:17273,ncd,FBgn0002924
ENSG00000074319,TSG101,HGNC:15971,TSG101,FBgn0036666
ENSG00000244462,RBM12,HGNC:9898,glo,FBgn0259139
ENSG00000125447,GGA3,HGNC:17079,Stam,FBgn0027363
ENSG00000105131,EPHX3,HGNC:23760,CG11309,FBgn0037070
ENSG00000172031,EPHX4,HGNC:23758,CG11309,FBgn0037070
ENSG00000103196,CRISPLD2,HGNC:25248,CG9822,FBgn0034623
ENSG00000138068,SULT6B1,HGNC:33433,St4,FBgn0033887
ENSG00000164074,ABHD18,HGNC:26111,CG32112,FBgn0052112
ENSG00000130377,ACSBG2,HGNC:24174,Fatp3,FBgn0034999
ENSG00000112249,ASCC3,HGNC:18697,obe,FBgn0038344
ENSG00000163295,ALPI,HGNC:437,Alp1,FBgn0283479
ENSG00000163295,ALPI,HGNC:437,Alp11,FBgn0030661
ENSG00000198929,NOS1AP,HGNC:16859,CG8312,FBgn0037720
ENSG00000197563,PIGN,HGNC:8967,PIG-N,FBgn0033479
ENSG00000198246,SLC29A3,HGNC:23096,Ent2,FBgn0263916
ENSG00000064419,TNPO3,HGNC:17103,Tnpo-SR,FBgn0031456
ENSG00000065621,GSTO2,HGNC:23064,Gdap1,FBgn0035587
ENSG00000084090,STARD7,HGNC:18063,CG6565,FBgn0032513
ENSG00000123643,SLC36A1,HGNC:18761,mah,FBgn0285912
ENSG00000160360,GPSM1,HGNC:17858,pins,FBgn0040080
ENSG00000110844,PRPF40B,HGNC:25031,CG3542,FBgn0031492
ENSG00000111144,LTA4H,HGNC:6710,CG10602,FBgn0032721
ENSG00000125779,PANK2,HGNC:15894,fbl,FBgn0011205
ENSG00000197375,SLC22A5,HGNC:10969,CG17751,FBgn0038717
ENSG00000137558,PI15,HGNC:8946,CG9822,FBgn0034623
ENSG00000132424,PNISR,HGNC:21222,CG31211,FBgn0051211
ENSG00000248487,ABHD14A,HGNC:24538,CG11309,FBgn0037070
ENSG00000174607,UGT8,HGNC:12555,Ugt316A1,FBgn0036842
ENSG00000177675,CD163L1,HGNC:30375,Loxl2,FBgn0034660
ENSG00000196600,SLC22A25,HGNC:32935,CG17751,FBgn0038717
ENSG00000166855,CLPX,HGNC:2088,CG4538,FBgn0038745
ENSG00000186510,CLCNKA,HGNC:2026,ClC-a,FBgn0051116
ENSG00000182667,NTM,HGNC:17941,DIP-iota,FBgn0031837
ENSG00000244474,UGT1A4,HGNC:12536,Ugt316A1,FBgn0036842
ENSG00000176022,B3GALT6,HGNC:17978,beta3GalTII,FBgn0033315
ENSG00000130304,SLC27A1,HGNC:10995,Fatp3,FBgn0034999
ENSG00000108679,LGALS3BP,HGNC:6564,Loxl2,FBgn0034660
ENSG00000184908,CLCNKB,HGNC:2027,ClC-a,FBgn0051116
ENSG00000125207,PIWIL1,HGNC:9007,piwi,FBgn0004872
ENSG00000149452,SLC22A8,HGNC:10972,CG17751,FBgn0038717
ENSG00000169813,HNRNPF,HGNC:5039,glo,FBgn0259139
ENSG00000182415,CDY2A,HGNC:1810,CG8778,FBgn0033761
ENSG00000166971,AKTIP,HGNC:16710,CG16894,FBgn0034483
ENSG00000136630,HLX,HGNC:4978,H2.0,FBgn0001170
ENSG00000160688,FLAD1,HGNC:24671,CG16848,FBgn0032522
ENSG00000138760,SCARB2,HGNC:1665,Snmp2,FBgn0035815
ENSG00000198455,ZXDB,HGNC:13199,opa,FBgn0003002
ENSG00000119421,NDUFA8,HGNC:7692,ND-19,FBgn0035046
ENSG00000157335,CLEC18C,HGNC:28538,CG9822,FBgn0034623
ENSG00000163283,ALPP,HGNC:439,Alp1,FBgn0283479
ENSG00000163283,ALPP,HGNC:439,Alp11,FBgn0030661
ENSG00000092096,SLC22A17,HGNC:23095,CG17751,FBgn0038717
ENSG00000107105,ELAVL2,HGNC:3313,Rbp9,FBgn0010263
ENSG00000123983,ACSL3,HGNC:3570,Fatp3,FBgn0034999
ENSG00000124357,NAGK,HGNC:17174,CG6218,FBgn0038321
ENSG00000173673,HES3,HGNC:26226,E(spl)mgamma-HLH,FBgn0002735
ENSG00000075073,TACR2,HGNC:11527,TkR86C,FBgn0004841
ENSG00000276950,GSTT4,HGNC:26930,Gdap1,FBgn0035587
ENSG00000167930,FAM234A,HGNC:14163,CG6184,FBgn0038725
ENSG00000085662,AKR1B1,HGNC:381,Akr1B,FBgn0086254
ENSG00000186334,SLC36A3,HGNC:19659,mah,FBgn0285912
ENSG00000110871,COQ5,HGNC:28722,Coq5,FBgn0030460
ENSG00000134107,BHLHE40,HGNC:1046,E(spl)mgamma-HLH,FBgn0002735
ENSG00000101290,CDS2,HGNC:1801,Cds,FBgn0010350
ENSG00000108176,DNAJC12,HGNC:28908,P58IPK,FBgn0037718
ENSG00000145945,FAM50B,HGNC:18789,CG12259,FBgn0039557
ENSG00000115159,GPD2,HGNC:4456,Gpo2,FBgn0033190
ENSG00000165078,CPA6,HGNC:17245,CG4017,FBgn0032143
ENSG00000114315,HES1,HGNC:5192,E(spl)mgamma-HLH,FBgn0002735
ENSG00000255192,NANOGP8,HGNC:23106,Dll,FBgn0000157
ENSG00000283927,MIR133A1,HGNC:31517,mir-133,FBgn0262445
ENSG00000177732,SOX12,HGNC:11198,Sox15,FBgn0005613
ENSG00000137204,SLC22A7,HGNC:10971,CG17751,FBgn0038717
ENSG00000197081,IGF2R,HGNC:5467,Lerp,FBgn0051072
ENSG00000143553,SNAPIN,HGNC:17145,Snapin,FBgn0031455
ENSG00000011478,QPCTL,HGNC:25952,QC,FBgn0052412
ENSG00000186115,CYP4F2,HGNC:2645,Cyp4ac3,FBgn0031695
ENSG00000073350,LLGL2,HGNC:6629,l(2)gl,FBgn0002121
ENSG00000100503,NIN,HGNC:14906,Bsg25D,FBgn0000228
ENSG00000168671,UGT3A2,HGNC:27266,Ugt316A1,FBgn0036842
ENSG00000110448,CD5,HGNC:1685,Loxl2,FBgn0034660
ENSG00000179918,SEPHS2,HGNC:19686,Sps1,FBgn0261270
ENSG00000144029,MRPS5,HGNC:14498,mRpS5,FBgn0287187
ENSG00000144231,POLR2D,HGNC:9191,Rpb4,FBgn0263757
ENSG00000100284,TOM1,HGNC:11982,Stam,FBgn0027363
ENSG00000151006,PRSS53,HGNC:34407,gammaTry,FBgn0010359
ENSG00000151006,PRSS53,HGNC:34407,CG17234,FBgn0042187
ENSG00000136738,STAM,HGNC:11357,Stam,FBgn0027363
ENSG00000148090,AUH,HGNC:890,CG8778,FBgn0033761
ENSG00000181856,SLC2A4,HGNC:11009,CG14160,FBgn0036066
ENSG00000109181,UGT2B10,HGNC:12544,Ugt316A1,FBgn0036842
ENSG00000197253,TPSB2,HGNC:14120,CG4259,FBgn0031389
ENSG00000197253,TPSB2,HGNC:14120,CG32523,FBgn0052523
ENSG00000197253,TPSB2,HGNC:14120,CG8172,FBgn0033362
ENSG00000197253,TPSB2,HGNC:14120,ea,FBgn0000533
ENSG00000077463,SIRT6,HGNC:14934,Sirt6,FBgn0037802
ENSG00000196338,NLGN3,HGNC:14289,alpha-Est1,FBgn0015568
ENSG00000196338,NLGN3,HGNC:14289,Jhe,FBgn0010052
ENSG00000120137,PANK3,HGNC:19365,fbl,FBgn0011205
ENSG00000213648,SULT1A4,HGNC:30004,St4,FBgn0033887
ENSG00000174669,SLC29A2,HGNC:11004,Ent2,FBgn0263916
ENSG00000030110,BAK1,HGNC:949,Debcl,FBgn0029131
ENSG00000185669,SNAI3,HGNC:18411,wor,FBgn0001983
ENSG00000147570,DNAJC5B,HGNC:24138,P58IPK,FBgn0037718
ENSG00000121310,ECHDC2,HGNC:23408,CG8778,FBgn0033761
ENSG00000096384,HSP90AB1,HGNC:5258,Hsp83,FBgn0001233
ENSG00000100519,PSMC6,HGNC:9553,Rpt4,FBgn0028685
ENSG00000008735,MAPK8IP2,HGNC:6883,CG8312,FBgn0037720
ENSG00000073578,SDHA,HGNC:10680,SdhA,FBgn0261439
ENSG00000198848,CES1,HGNC:1863,alpha-Est1,FBgn0015568
ENSG00000198848,CES1,HGNC:1863,Jhe,FBgn0010052
ENSG00000115541,HSPE1,HGNC:5269,CG11267,FBgn0036334
ENSG00000135220,UGT2A3,HGNC:28528,Ugt316A1,FBgn0036842
ENSG00000121653,MAPK8IP1,HGNC:6882,CG8312,FBgn0037720
ENSG00000115145,STAM2,HGNC:11358,Stam,FBgn0027363
ENSG00000187821,HELT,HGNC:33783,E(spl)mgamma-HLH,FBgn0002735
ENSG00000135218,CD36,HGNC:1663,Snmp2,FBgn0035815
ENSG00000157703,SVOPL,HGNC:27034,CG17751,FBgn0038717
ENSG00000159398,CES5A,HGNC:26459,alpha-Est1,FBgn0015568
ENSG00000159398,CES5A,HGNC:26459,Jhe,FBgn0010052
ENSG00000133460,SLC2A11,HGNC:14239,CG14160,FBgn0036066
ENSG00000042832,TG,HGNC:11764,alpha-Est1,FBgn0015568
ENSG00000042832,TG,HGNC:11764,Jhe,FBgn0010052
ENSG00000182050,MGAT4C,HGNC:30871,CG9384,FBgn0036446
ENSG00000182050,MGAT4C,HGNC:30871,CG17173,FBgn0036447
ENSG00000163793,DNAJC5G,HGNC:24844,P58IPK,FBgn0037718
ENSG00000163793,DNAJC5G,HGNC:24844,CG2790,FBgn0027599
ENSG00000205784,ARRDC5,HGNC:31407,CG18744,FBgn0042101
ENSG00000186204,CYP4F12,HGNC:18857,Cyp4ac3,FBgn0031695
ENSG00000120915,EPHX2,HGNC:3402,CG11309,FBgn0037070
ENSG00000233198,RNF224,HGNC:41912,roq,FBgn0036621
ENSG00000170835,CEL,HGNC:1848,alpha-Est1,FBgn0015568
ENSG00000170835,CEL,HGNC:1848,Jhe,FBgn0010052
ENSG00000062716,VMP1,HGNC:29559,Tango5,FBgn0052675
ENSG00000180537,RNF182,HGNC:28522,roq,FBgn0036621
ENSG00000103740,ACSBG1,HGNC:29567,Fatp3,FBgn0034999
ENSG00000244122,UGT1A7,HGNC:12539,Ugt316A1,FBgn0036842
ENSG00000112739,PRPF4B,HGNC:17346,CG7028,FBgn0027587
ENSG00000261052,SULT1A3,HGNC:11455,St4,FBgn0033887
ENSG00000162551,ALPL,HGNC:438,Alp1,FBgn0283479
ENSG00000162551,ALPL,HGNC:438,Alp11,FBgn0030661
ENSG00000103042,SLC38A7,HGNC:25582,mah,FBgn0285912
ENSG00000185565,LSAMP,HGNC:6705,DIP-iota,FBgn0031837
ENSG00000172350,ABCG4,HGNC:13884,st,FBgn0003515
ENSG00000166411,IDH3A,HGNC:5384,Idh3a,FBgn0027291
ENSG00000135226,UGT2B28,HGNC:13479,Ugt316A1,FBgn0036842
ENSG00000242515,UGT1A10,HGNC:12531,Ugt316A1,FBgn0036842
ENSG00000083807,SLC27A5,HGNC:10999,Fatp3,FBgn0034999
ENSG00000168883,USP39,HGNC:20071,Usp39,FBgn0030969
ENSG00000172288,CDY1,HGNC:1809,CG8778,FBgn0033761
ENSG00000133103,COG6,HGNC:18621,Cog6,FBgn0033401
ENSG00000143033,MTF2,HGNC:29535,Pcl,FBgn0003044
ENSG00000165915,SLC39A13,HGNC:20859,Zip99C,FBgn0039714
ENSG00000143416,SELENBP1,HGNC:10719,CG7966,FBgn0038115
ENSG00000274290,H2BC6,HGNC:4753,His2B:CG33888,FBgn0053888
ENSG00000096746,HNRNPH3,HGNC:5043,glo,FBgn0259139
ENSG00000162365,CYP4A22,HGNC:20575,Cyp4ac3,FBgn0031695
ENSG00000133961,NUMB,HGNC:8060,CG8312,FBgn0037720
ENSG00000133433,GSTT2B,HGNC:33437,Gdap1,FBgn0035587
ENSG00000274523,RCC1L,HGNC:14948,CG3862,FBgn0031286
ENSG00000274523,RCC1L,HGNC:14948,CG33288,FBgn0053288
ENSG00000179111,HES7,HGNC:15977,E(spl)mgamma-HLH,FBgn0002735
ENSG00000180773,SLC36A4,HGNC:19660,mah,FBgn0285912
ENSG00000204237,OXLD1,HGNC:27901,CG5500,FBgn0039461
ENSG00000186529,CYP4F3,HGNC:2646,Cyp4ac3,FBgn0031695
ENSG00000151726,ACSL1,HGNC:3569,Fatp3,FBgn0034999
ENSG00000172831,CES2,HGNC:1864,alpha-Est1,FBgn0015568
ENSG00000172831,CES2,HGNC:1864,Jhe,FBgn0010052
ENSG00000112759,SLC29A1,HGNC:11003,Ent2,FBgn0263916
ENSG00000134627,PIWIL4,HGNC:18444,piwi,FBgn0004872
ENSG00000101438,SLC32A1,HGNC:11018,mah,FBgn0285912
ENSG00000105398,SULT2A1,HGNC:11458,St4,FBgn0033887
ENSG00000105290,APLP1,HGNC:597,Appl,FBgn0000108
ENSG00000183260,ABHD16B,HGNC:16128,CG1309,FBgn0035519
ENSG00000143554,SLC27A3,HGNC:10997,Fatp3,FBgn0034999
ENSG00000215397,SCRT2,HGNC:15952,Kah,FBgn0035144
ENSG00000171234,UGT2B7,HGNC:12554,Ugt316A1,FBgn0036842
ENSG00000176410,DNAJC30,HGNC:16410,P58IPK,FBgn0037718
ENSG00000176410,DNAJC30,HGNC:16410,CG2790,FBgn0027599
ENSG00000131558,EXOC4,HGNC:30389,Sec8,FBgn0266672
ENSG00000166558,SLC38A8,HGNC:32434,mah,FBgn0285912
ENSG00000135547,HEY2,HGNC:4881,E(spl)mgamma-HLH,FBgn0002735
ENSG00000175003,SLC22A1,HGNC:10963,CG17751,FBgn0038717
ENSG00000068366,ACSL4,HGNC:3571,Fatp3,FBgn0034999
ENSG00000008018,PSMB1,HGNC:9537,Prosbeta6,FBgn0002284
ENSG00000142549,IGLON5,HGNC:34550,DIP-iota,FBgn0031837
ENSG00000145476,CYP4V2,HGNC:23198,Cyp4ac3,FBgn0031695
ENSG00000009844,VTA1,HGNC:20954,Vta1,FBgn0035251
ENSG00000100418,DESI1,HGNC:24577,CG6972,FBgn0039008
ENSG00000183808,RBM12B,HGNC:32310,glo,FBgn0259139
ENSG00000153291,SLC25A27,HGNC:21065,Ucp4A,FBgn0030872
ENSG00000170703,TTLL6,HGNC:26664,TTLL3A,FBgn0031854
ENSG00000101911,PRPS2,HGNC:9465,Prps,FBgn0036030
ENSG00000137942,FNBP1L,HGNC:20851,Cip4,FBgn0035533
ENSG00000080824,HSP90AA1,HGNC:5253,Hsp83,FBgn0001233
ENSG00000140284,SLC27A2,HGNC:10996,Fatp3,FBgn0034999
ENSG00000183155,RABIF,HGNC:9797,strat,FBgn0032020
ENSG00000144290,SLC4A10,HGNC:13811,Ndae1,FBgn0259111
ENSG00000273703,H2BC14,HGNC:4750,His2B:CG33888,FBgn0053888
ENSG00000169760,NLGN1,HGNC:14291,alpha-Est1,FBgn0015568
ENSG00000169760,NLGN1,HGNC:14291,Jhe,FBgn0010052
ENSG00000197921,HES5,HGNC:19764,E(spl)mgamma-HLH,FBgn0002735
ENSG00000171903,CYP4F11,HGNC:13265,Cyp4ac3,FBgn0031695
ENSG00000198205,ZXDA,HGNC:13198,opa,FBgn0003002
ENSG00000144410,CPO,HGNC:21011,CG4017,FBgn0032143
ENSG00000131055,COX4I2,HGNC:16232,COX4L,FBgn0033020
ENSG00000160179,ABCG1,HGNC:73,st,FBgn0003515
ENSG00000095917,TPSD1,HGNC:14118,CG4259,FBgn0031389
ENSG00000095917,TPSD1,HGNC:14118,CG32523,FBgn0052523
ENSG00000095917,TPSD1,HGNC:14118,CG8172,FBgn0033362
ENSG00000095917,TPSD1,HGNC:14118,ea,FBgn0000533
ENSG00000197891,SLC22A12,HGNC:17989,CG17751,FBgn0038717
ENSG00000144485,HES6,HGNC:18254,E(spl)mgamma-HLH,FBgn0002735
ENSG00000188290,HES4,HGNC:24149,E(spl)mgamma-HLH,FBgn0002735
ENSG00000080493,SLC4A4,HGNC:11030,Ndae1,FBgn0259111
ENSG00000138430,OLA1,HGNC:28833,CG1354,FBgn0030151
ENSG00000096006,CRISP3,HGNC:16904,CG9822,FBgn0034623
ENSG00000131899,LLGL1,HGNC:6628,l(2)gl,FBgn0002121
ENSG00000135870,RC3H1,HGNC:29434,roq,FBgn0036621
ENSG00000100380,ST13,HGNC:11343,HIP,FBgn0260484
ENSG00000100380,ST13,HGNC:11343,HIP-R,FBgn0029676
ENSG00000069812,HES2,HGNC:16005,E(spl)mgamma-HLH,FBgn0002735
ENSG00000119403,PHF19,HGNC:24566,Pcl,FBgn0003044
ENSG00000199080,MIR133B,HGNC:31759,mir-133,FBgn0262445
ENSG00000107281,NPDC1,HGNC:7899,CG44247,FBgn0265182
ENSG00000070476,ZXDC,HGNC:28160,opa,FBgn0003002
ENSG00000027847,B4GALT7,HGNC:930,beta4GalT7,FBgn0039258
ENSG00000176720,BOK,HGNC:1087,Debcl,FBgn0029131
ENSG00000153071,DAB2,HGNC:2662,CG8312,FBgn0037720
ENSG00000198231,DDX42,HGNC:18676,CG6418,FBgn0036104
